Borough Name,Job Type,Permit Type,Job-Permit,Job Number,BIN Number,Permit Filing Status (Raw),Permit Sequence Number Max Flag,Permit Filing Status,Permit Sub Type,Site License Class,Site Safety Manager Last Name,Site License Class,Permit Superintendent License Type,Permit Superintendent Last Name,Count Permits,Chute,Fence,Supported Scaffold,Sidewalk Shed,Sidewalk Shed/Linear Feet,Other Equipment Flag,EQ Other Description,Construction Material,Boiler Flag,Fire Alarm  Flag,Fuel Burning Flag,Fuel Storage Flag,Fire Suppression Flag,Mechanical Flag,Plumbing Flag,Standpipe Flag,Sprinkler Flag,Construction Equipment Flag,General Construction Flag,Other Flag,Curb Cut Flag,Antennae Flag,Landscape Flag,Builders Pvmt Plan Flag,Fire Protection Plan Flag,Marquee Flag,OT Description,Enlargement Flag (Yes/No),Facade Alteration,D_DATE,Estimated Job Cost
Manhattan,A2,EW,3. A2,121239123,1076784,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,6/28/2017,94000
Manhattan,A2,EW,3. A2,123309179,1087637,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,6/28/2017,239137
Brooklyn,A2,EW,3. A2,321613946,3247125,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,STRUCTURAL,No,Y,6/28/2017,48840
Manhattan,A2,EW,3. A2,123311709,1015873,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,6/29/2017,175000
Manhattan,A2,EW,3. A2,123311683,1021891,I,Y,Initial Permit,OT,MM,PEREZ,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,6/29/2017,258000
Manhattan,A2,EW,3. A2,123311905,1040751,I,Y,Initial Permit,OT,MM,MCDONOUGH,MM,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,6/29/2017,175000
Manhattan,A2,EW,3. A2,123309035,1064432,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,6/29/2017,66846
Bronx,A3,AL,4. A3,220596521,2042007,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,6/29/2017,4150
Bronx,A2,EW,3. A2,220604077,2062877,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,6/29/2017,75000
Bronx,A2,EW,3. A2,220593784,2094224,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,6/29/2017,70000
Brooklyn,A1,AL,2. A1,321614437,3122114,I,Y,Initial Permit,,,,,,,0,,Y,,,0,,,PLYWOOD,X,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,6/29/2017,241591
Brooklyn,A2,PL,3. A2,321514241,3180207,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,X,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,6/29/2017,211500
Brooklyn,A2,EW,3. A2,321514241,3180207,I,Y,Initial Permit,MH,,,,,,0,,,,,0,,,,,,,,,X,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,6/29/2017,211500
Brooklyn,A2,EW,3. A2,321514241,3180207,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,X,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,6/29/2017,211500
Brooklyn,A2,EW,3. A2,321605866,3339456,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,6/29/2017,395000
Queens,A2,EW,3. A2,421455240,4438969,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,PLYWOOD,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,6/29/2017,1192300
Queens,A2,EQ,3. A2,421455240,4438969,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,PLYWOOD,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,6/29/2017,1192300
Manhattan,A2,EW,3. A2,123312744,1018062,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,6/30/2017,7050
Manhattan,A2,EW,3. A2,123296897,1027141,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,6/30/2017,327800
Manhattan,A2,EW,3. A2,121232825,1046822,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,6/30/2017,252000
Manhattan,A2,EW,3. A2,123312281,1048247,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,6/30/2017,101852
Manhattan,A2,EQ,3. A2,123312236,1056414,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,WOOD/STEEL,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,6/30/2017,237241
Manhattan,A2,EW,3. A2,123312236,1056414,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,WOOD/STEEL,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,6/30/2017,237241
Bronx,A2,EW,3. A2,240189229,2002298,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,6/30/2017,120000
Bronx,A2,EW,3. A2,240189229,2002298,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,6/30/2017,120000
Bronx,A2,EW,3. A2,240183145,2005866,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,STRUCTURAL,No,Y,7/1/2017,150000
Manhattan,A2,EW,3. A2,123313262,1015877,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/3/2017,480906
Manhattan,A2,EQ,3. A2,122895625,1018461,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,PLYWOOD,,,,,,,,,,X,,X,,,,,,,FACADE,No,Y,7/3/2017,12000
Manhattan,A2,EW,3. A2,122895625,1018461,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,PLYWOOD,,,,,,,,,,X,,X,,,,,,,FACADE,No,Y,7/3/2017,12000
Queens,A2,EW,3. A2,440416827,4229168,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/3/2017,437025
Queens,A2,EW,3. A2,440416845,4229168,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/3/2017,337534
Manhattan,A3,AL,4. A3,123313618,1015661,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/5/2017,7000
Queens,A3,AL,4. A3,421521696,4036026,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/5/2017,9490
Queens,A2,EW,3. A2,421107947,4191497,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,CONSTRUCTION,No,Y,7/5/2017,8000
Manhattan,A2,EW,3. A2,123324713,1016280,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/6/2017,10000
Manhattan,A2,EW,3. A2,122807837,1047930,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/6/2017,69606
Manhattan,A2,EW,3. A2,140665073,1051315,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/7/2017,9300
Manhattan,A2,EW,3. A2,122658622,1083376,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/7/2017,25000
Brooklyn,A2,EQ,3. A2,321580847,3209243,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/7/2017,98900
Brooklyn,A2,EW,3. A2,321580847,3209243,I,Y,Initial Permit,MH,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/7/2017,98900
Brooklyn,A2,EW,3. A2,321580847,3209243,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/7/2017,98900
Brooklyn,A2,EW,3. A2,321618157,3338885,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/7/2017,335610
Brooklyn,A2,EW,3. A2,340521215,3393884,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/7/2017,6000
Staten Island,A2,EW,3. A2,520306963,5042446,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/7/2017,5000
Manhattan,A2,EW,3. A2,123076688,1041900,R,Y,eRenewed,OT,,MEROLA,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/10/2017,1070250
Manhattan,A2,EW,3. A2,123076688,1041900,I,N,Initial Permit,OT,MM,MEROLA,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/10/2017,1070250
Manhattan,A2,EQ,3. A2,123326533,1063929,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,PLYWOOD,,,,,,,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/10/2017,122750
Manhattan,A2,EW,3. A2,123326533,1063929,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,PLYWOOD,,,,,,,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/10/2017,122750
Manhattan,A1,AL,2. A1,123326542,1063929,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/10/2017,400000
Brooklyn,A2,EW,3. A2,321613465,3070896,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/10/2017,264100
Brooklyn,A2,PL,3. A2,321613465,3070896,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/10/2017,264100
Brooklyn,A3,AL,4. A3,321395815,3132381,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/10/2017,9000
Queens,A2,EW,3. A2,440418415,4538610,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/10/2017,123586
Manhattan,A2,EW,3. A2,123327444,1016951,I,Y,Initial Permit,OT,MM,MEROLA,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/11/2017,820170
Manhattan,A2,EW,3. A2,123327890,1041461,I,Y,Initial Permit,OT,MM,MEROLA,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/11/2017,40625
Bronx,A2,EW,3. A2,220605361,2091889,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/11/2017,242830
Bronx,A2,EW,3. A2,220605361,2091889,R,N,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/11/2017,242830
Bronx,A2,EW,3. A2,220605361,2091889,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/11/2017,242830
Bronx,A2,EW,3. A2,220605511,2094749,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/11/2017,412732
Bronx,A2,EW,3. A2,220605539,2128383,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/11/2017,549607
Brooklyn,A1,AL,2. A1,321619307,3026387,I,Y,Initial Permit,,,,,SU,FERRARA,0,,Y,,,0,,,PLYWOOD,X,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/11/2017,390000
Queens,A2,EW,3. A2,440418567,4115875,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/11/2017,284290
Manhattan,A2,EW,3. A2,140667623,1003873,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/12/2017,63000
Manhattan,A2,EW,3. A2,123296218,1028137,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/12/2017,1375982
Manhattan,A2,EW,3. A2,140664699,1061896,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/12/2017,45099
Manhattan,A2,EW,3. A2,140664715,1062269,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/12/2017,66000
Manhattan,A2,EW,3. A2,140664797,1062444,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/12/2017,71473
Manhattan,A2,EW,3. A2,140664573,1063553,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/12/2017,45848
Brooklyn,A1,AL,2. A1,321621036,3246399,I,Y,Initial Permit,,,,,SU,BUSCARELLO,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,7/12/2017,133690
Queens,A1,AL,2. A1,421464793,4104404,I,Y,Initial Permit,,,,,,,0,,Y,,,0,,,PLYWOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/12/2017,350000
Queens,A1,AL,2. A1,421520786,4288227,R,Y,eRenewed,,,,,SU,SINGH BAWA,0,,Y,,,0,,,WOOD,,,,,,,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,7/12/2017,293501
Queens,A1,AL,2. A1,421520786,4288227,I,N,Initial Permit,,,,,SU,SINGH BAWA,0,,Y,,,0,,,WOOD,,,,,,,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,7/12/2017,293501
Manhattan,A2,EW,3. A2,123330163,1015171,I,Y,Initial Permit,OT,MM,O'GORMAN,MM,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/13/2017,568813
Manhattan,A2,EW,3. A2,123329834,1026907,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/13/2017,312000
Manhattan,A2,EW,3. A2,123330449,1056384,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/13/2017,145000
Manhattan,A2,EW,3. A2,123330421,1058008,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/13/2017,20000
Manhattan,A2,EQ,3. A2,123329807,1077569,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,WOOD,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/13/2017,24000
Manhattan,A2,EW,3. A2,123329807,1077569,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,WOOD,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/13/2017,24000
Manhattan,A2,EW,3. A2,123330430,1086955,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/13/2017,20100
Brooklyn,A2,PL,3. A2,321621731,3112436,I,Y,Initial Permit,,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/13/2017,134415
Brooklyn,A2,EQ,3. A2,321621731,3112436,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/13/2017,134415
Brooklyn,A2,EW,3. A2,321621731,3112436,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/13/2017,134415
Brooklyn,A2,EW,3. A2,321621731,3112436,I,Y,Initial Permit,MH,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/13/2017,134415
Manhattan,A2,EW,3. A2,123331288,1016045,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/14/2017,501974
Manhattan,A2,EW,3. A2,123057770,1037840,I,Y,Initial Permit,OT,MM,MOHAMED,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE REPAIRS,No,Y,7/14/2017,41000
Manhattan,A2,EW,3. A2,123331242,1042479,I,N,Initial Permit,MH,,,,,,0,,,,,0,,,,,,,,,X,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/14/2017,1728000
Manhattan,A2,EW,3. A2,123331242,1042479,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,X,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/14/2017,1728000
Manhattan,A2,EW,3. A2,123331242,1042479,R,Y,Renewed,MH,,,,,,0,,,,,0,,,,,,,,,X,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/14/2017,1728000
Manhattan,A2,EW,3. A2,123331242,1042479,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,X,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/14/2017,1728000
Bronx,A2,PL,3. A2,220576945,2001274,I,Y,Initial Permit,,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/14/2017,203850
Bronx,A2,EQ,3. A2,220576945,2001274,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/14/2017,203850
Bronx,A2,EW,3. A2,220576945,2001274,I,Y,Initial Permit,MH,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/14/2017,203850
Bronx,A2,EW,3. A2,220576945,2001274,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/14/2017,203850
Brooklyn,A2,EW,3. A2,321622197,3064089,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,X,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/14/2017,137580
Brooklyn,A2,EW,3. A2,321622197,3064089,I,Y,Initial Permit,MH,,,,,,0,,,,,0,,,,,,,,,X,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/14/2017,137580
Brooklyn,A2,EW,3. A2,321622516,3250373,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/14/2017,241602
Brooklyn,A2,EW,3. A2,321622516,3250373,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/14/2017,241602
Brooklyn,A2,EQ,3. A2,340521885,3196598,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,8' PLYWOOD,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/16/2017,20000
Brooklyn,A2,EW,3. A2,340521885,3196598,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,8' PLYWOOD,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/16/2017,20000
Manhattan,A2,EW,3. A2,122807784,1024877,R,Y,Renewed,OT,MM,MCDONOUGH,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/17/2017,663500
Manhattan,A2,EW,3. A2,122807784,1024877,I,N,Initial Permit,OT,MM,MCDONOUGH,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/17/2017,663500
Manhattan,A2,EW,3. A2,123333320,1024909,I,Y,Initial Permit,OT,MM,GARVIN,MM,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/17/2017,4859338
Brooklyn,A1,AL,2. A1,321619129,3010944,I,Y,Initial Permit,,,,,SU,PEREZ,0,,Y,,,0,,,PLYWOOD,X,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,7/17/2017,453500
Brooklyn,A2,EW,3. A2,321622927,3150480,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/17/2017,30000
Manhattan,A2,EW,3. A2,123333909,1017908,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/18/2017,50000
Brooklyn,A2,EW,3. A2,321444745,3027863,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/18/2017,107400
Brooklyn,A2,EW,3. A2,321444763,3027864,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/18/2017,73300
Brooklyn,A2,EW,3. A2,321533248,3116104,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/18/2017,214240
Queens,A2,EW,3. A2,421530276,4533536,I,Y,Initial Permit,OT,MM,RIGG,MM,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/18/2017,68793
Manhattan,A2,EW,3. A2,123346012,1017795,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/19/2017,43460
Manhattan,A2,EW,3. A2,123346058,1078817,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/19/2017,150000
Manhattan,A2,EW,3. A2,123346628,1080629,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/19/2017,27075
Brooklyn,A2,EQ,3. A2,321624453,3000496,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,PLYWOOD,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/19/2017,460000
Brooklyn,A2,EW,3. A2,321624453,3000496,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,PLYWOOD,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/19/2017,460000
Brooklyn,A2,EW,3. A2,340525006,3090759,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/19/2017,30000
Queens,A2,EW,3. A2,421456944,4003337,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/19/2017,250000
Queens,A2,EW,3. A2,421456926,4090330,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/19/2017,400000
Manhattan,A2,EW,3. A2,122902369,1027188,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/20/2017,198260
Manhattan,A2,EW,3. A2,123333570,1081146,I,Y,Initial Permit,OT,MM,LUTHER,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/20/2017,62015
Manhattan,A2,EW,3. A2,123333561,1085789,I,Y,Initial Permit,OT,MM,LUTHER,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,7/20/2017,195769
Bronx,A2,EW,3. A2,220607564,2000562,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,WOOD,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/20/2017,300000
Bronx,A2,EQ,3. A2,220607564,2000562,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,WOOD,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/20/2017,300000
Bronx,A2,EW,3. A2,220607207,2090436,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,WOOD,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/20/2017,315000
Bronx,A2,EQ,3. A2,220607207,2090436,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,WOOD,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/20/2017,315000
Brooklyn,A2,EW,3. A2,321625498,3086555,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/20/2017,163600
Brooklyn,A2,EW,3. A2,321625498,3086555,I,Y,Initial Permit,MH,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/20/2017,163600
Brooklyn,A2,PL,3. A2,321625498,3086555,I,Y,Initial Permit,,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/20/2017,163600
Brooklyn,A2,EQ,3. A2,321625498,3086555,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/20/2017,163600
Brooklyn,A2,EW,3. A2,321625363,3157974,I,Y,Initial Permit,MH,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/20/2017,190000
Brooklyn,A2,EW,3. A2,321625363,3157974,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,7/20/2017,190000
